date,county,state,cases,deaths,Population
3/26/2020,Frederick,Virginia,4,0,89313
3/27/2020,Frederick,Virginia,4,0,89313
3/28/2020,Frederick,Virginia,4,0,89313
3/29/2020,Frederick,Virginia,8,0,89313
3/20/2020,Gloucester,Virginia,1,0,37348
3/21/2020,Gloucester,Virginia,2,0,37348
3/22/2020,Gloucester,Virginia,2,0,37348
3/23/2020,Gloucester,Virginia,2,0,37348
3/24/2020,Gloucester,Virginia,2,0,37348
3/25/2020,Gloucester,Virginia,2,0,37348
3/26/2020,Gloucester,Virginia,3,0,37348
3/27/2020,Gloucester,Virginia,3,0,37348
3/28/2020,Gloucester,Virginia,6,0,37348
3/29/2020,Gloucester,Virginia,6,0,37348
3/17/2020,Goochland,Virginia,1,0,23753
3/18/2020,Goochland,Virginia,1,0,23753
3/19/2020,Goochland,Virginia,1,0,23753
3/20/2020,Goochland,Virginia,1,0,23753
3/21/2020,Goochland,Virginia,1,0,23753
3/22/2020,Goochland,Virginia,2,0,23753
3/23/2020,Goochland,Virginia,2,0,23753
3/24/2020,Goochland,Virginia,3,0,23753
3/25/2020,Goochland,Virginia,3,0,23753
3/26/2020,Goochland,Virginia,3,0,23753
3/27/2020,Goochland,Virginia,3,0,23753
3/28/2020,Goochland,Virginia,5,0,23753
3/29/2020,Goochland,Virginia,6,0,23753
3/26/2020,Greene,Virginia,1,0,19819
3/27/2020,Greene,Virginia,1,0,19819
3/28/2020,Greene,Virginia,1,0,19819
3/29/2020,Greene,Virginia,1,0,19819
3/29/2020,Greensville,Virginia,1,0,11336
3/24/2020,Halifax,Virginia,1,0,33911
3/25/2020,Halifax,Virginia,1,0,33911
3/26/2020,Halifax,Virginia,1,0,33911
3/27/2020,Halifax,Virginia,1,0,33911
3/28/2020,Halifax,Virginia,1,0,33911
3/29/2020,Halifax,Virginia,1,0,33911
3/12/2020,Hanover,Virginia,1,0,107766
3/13/2020,Hanover,Virginia,1,0,107766
3/14/2020,Hanover,Virginia,1,0,107766
3/15/2020,Hanover,Virginia,1,0,107766
3/16/2020,Hanover,Virginia,1,0,107766
3/17/2020,Hanover,Virginia,1,0,107766
3/18/2020,Hanover,Virginia,1,0,107766
3/19/2020,Hanover,Virginia,1,0,107766
