"Date","Day","Country","Cases","Death","Population","Cases_Percent","Death_Percent","Beta"
2020-03-18,1,"barbados",2,0,286641,0.00000698,0,0.001
2020-03-19,2,"barbados",5,0,286641,0.00001744,0,8.5
2020-03-20,3,"barbados",5,0,286641,0.00001744,0,3.15
2020-03-21,4,"barbados",6,0,286641,0.00002093,0,2.15
2020-03-22,5,"barbados",14,0,286641,0.00004884,0,3.2
2020-03-23,6,"barbados",17,0,286641,0.00005931,0,2.5
2020-03-24,7,"barbados",18,0,286641,0.0000628,0,1.9
2020-03-25,8,"barbados",18,0,286641,0.0000628,0,1.45
2020-03-26,9,"barbados",18,0,286641,0.0000628,0,1.15
2020-03-27,10,"barbados",24,0,286641,0.00008373,0,1.15
2020-03-28,11,"barbados",26,0,286641,0.00009071,0,1
2020-03-29,12,"barbados",33,0,286641,0.00011513,0,0.985
2020-02-28,0,"belarus",1,0,9485386,0.00000011,0,0.001
2020-02-29,1,"belarus",1,0,9485386,0.00000011,0,0.001
2020-03-01,2,"belarus",1,0,9485386,0.00000011,0,0.483
2020-03-02,3,"belarus",1,0,9485386,0.00000011,0,0.261
2020-03-03,4,"belarus",1,0,9485386,0.00000011,0,0.187
2020-03-04,5,"belarus",6,0,9485386,0.00000063,0,2.65
2020-03-05,6,"belarus",6,0,9485386,0.00000063,0,1.8
2020-03-06,7,"belarus",6,0,9485386,0.00000063,0,1.325
2020-03-07,8,"belarus",6,0,9485386,0.00000063,0,1.025
2020-03-08,9,"belarus",6,0,9485386,0.00000063,0,0.837
2020-03-09,10,"belarus",6,0,9485386,0.00000063,0,0.699
2020-03-10,11,"belarus",9,0,9485386,0.00000095,0,0.789
2020-03-11,12,"belarus",9,0,9485386,0.00000095,0,0.681
2020-03-12,13,"belarus",12,0,9485386,0.00000127,0,0.707
2020-03-13,14,"belarus",27,0,9485386,0.00000285,0,0.939
2020-03-14,15,"belarus",27,0,9485386,0.00000285,0,0.833
2020-03-15,16,"belarus",27,0,9485386,0.00000285,0,0.749
2020-03-16,17,"belarus",36,0,9485386,0.0000038,0,0.765
2020-03-17,18,"belarus",36,0,9485386,0.0000038,0,0.695
2020-03-18,19,"belarus",51,0,9485386,0.00000538,0,0.729
2020-03-19,20,"belarus",51,0,9485386,0.00000538,0,0.671
2020-03-20,21,"belarus",69,0,9485386,0.00000727,0,0.689
2020-03-21,22,"belarus",76,0,9485386,0.00000801,0,0.661
2020-03-22,23,"belarus",76,0,9485386,0.00000801,0,0.617
2020-03-23,24,"belarus",81,0,9485386,0.00000854,0,0.589
2020-03-24,25,"belarus",81,0,9485386,0.00000854,0,0.553
2020-03-25,26,"belarus",86,0,9485386,0.00000907,0,0.531
2020-03-26,27,"belarus",86,0,9485386,0.00000907,0,0.501
2020-03-27,28,"belarus",94,0,9485386,0.00000991,0,0.489
2020-03-28,29,"belarus",94,0,9485386,0.00000991,0,0.465
2020-03-29,30,"belarus",94,0,9485386,0.00000991,0,0.443
2020-02-04,0,"belgium",1,0,11422068,0.00000009,0,0.001
2020-02-05,1,"belgium",1,0,11422068,0.00000009,0,0.001
2020-02-06,2,"belgium",1,0,11422068,0.00000009,0,0.483
2020-02-07,3,"belgium",1,0,11422068,0.00000009,0,0.261
2020-02-08,4,"belgium",1,0,11422068,0.00000009,0,0.187
2020-02-09,5,"belgium",1,0,11422068,0.00000009,0,0.149
2020-02-10,6,"belgium",1,0,11422068,0.00000009,0,0.127
2020-02-11,7,"belgium",1,0,11422068,0.00000009,0,0.113
2020-02-12,8,"belgium",1,0,11422068,0.00000009,0,0.101
2020-02-13,9,"belgium",1,0,11422068,0.00000009,0,0.095
2020-02-14,10,"belgium",1,0,11422068,0.00000009,0,0.089
2020-02-15,11,"belgium",1,0,11422068,0.00000009,0,0.083
2020-02-16,12,"belgium",1,0,11422068,0.00000009,0,0.079
2020-02-17,13,"belgium",1,0,11422068,0.00000009,0,0.077
2020-02-18,14,"belgium",1,0,11422068,0.00000009,0,0.075
2020-02-19,15,"belgium",1,0,11422068,0.00000009,0,0.071
2020-02-20,16,"belgium",1,0,11422068,0.00000009,0,0.071
2020-02-21,17,"belgium",1,0,11422068,0.00000009,0,0.069
2020-02-22,18,"belgium",1,0,11422068,0.00000009,0,0.067
2020-02-23,19,"belgium",1,0,11422068,0.00000009,0,0.065
2020-02-24,20,"belgium",1,0,11422068,0.00000009,0,0.065
2020-02-25,21,"belgium",1,0,11422068,0.00000009,0,0.063
2020-02-26,22,"belgium",1,0,11422068,0.00000009,0,0.063
2020-02-27,23,"belgium",1,0,11422068,0.00000009,0,0.063
2020-02-28,24,"belgium",1,0,11422068,0.00000009,0,0.061
2020-02-29,25,"belgium",1,0,11422068,0.00000009,0,0.061
2020-03-01,26,"belgium",2,0,11422068,0.00000018,0,0.105
2020-03-02,27,"belgium",8,0,11422068,0.0000007,0,0.213
2020-03-03,28,"belgium",13,0,11422068,0.00000114,0,0.251
2020-03-04,29,"belgium",23,0,11422068,0.00000201,0,0.297
2020-03-05,30,"belgium",50,0,11422068,0.00000438,0,0.369
2020-03-06,31,"belgium",109,0,11422068,0.00000954,0,0.441
2020-03-07,32,"belgium",169,0,11422068,0.0000148,0,0.475
2020-03-08,33,"belgium",200,0,11422068,0.00001751,0,0.475
2020-03-09,34,"belgium",239,0,11422068,0.00002092,0,0.475
2020-03-10,35,"belgium",267,0,11422068,0.00002338,0,0.467
2020-03-11,36,"belgium",314,3,11422068,0.00002749,0.00000026,0.467
2020-03-12,37,"belgium",314,3,11422068,0.00002749,0.00000026,0.449
2020-03-13,38,"belgium",559,3,11422068,0.00004894,0.00000026,0.491
2020-03-14,39,"belgium",689,4,11422068,0.00006032,0.00000035,0.493
2020-03-15,40,"belgium",886,4,11422068,0.00007757,0.00000035,0.501
2020-03-16,41,"belgium",1058,5,11422068,0.00009263,0.00000044,0.501
2020-03-17,42,"belgium",1243,10,11422068,0.00010882,0.00000088,0.499
2020-03-18,43,"belgium",1486,14,11422068,0.0001301,0.00000123,0.499
2020-03-19,44,"belgium",1795,21,11422068,0.00015715,0.00000184,0.499
2020-03-20,45,"belgium",2257,37,11422068,0.0001976,0.00000324,0.503
2020-03-21,46,"belgium",2815,67,11422068,0.00024645,0.00000587,0.507
2020-03-22,47,"belgium",3401,75,11422068,0.00029776,0.00000657,0.507
2020-03-23,48,"belgium",3743,88,11422068,0.0003277,0.0000077,0.499
2020-03-24,49,"belgium",4269,122,11422068,0.00037375,0.00001068,0.495
2020-03-25,50,"belgium",4937,178,11422068,0.00043223,0.00001558,0.493
2020-03-26,51,"belgium",6235,220,11422068,0.00054587,0.00001926,0.497
2020-03-27,52,"belgium",7284,289,11422068,0.00063771,0.0000253,0.495
2020-03-28,53,"belgium",9134,353,11422068,0.00079968,0.00003091,0.499
2020-03-29,54,"belgium",10836,431,11422068,0.00094869,0.00003773,0.499
2020-03-23,0,"belize",1,0,383071,0.00000261,0,0.001
2020-03-24,1,"belize",1,0,383071,0.00000261,0,0.001
2020-03-25,2,"belize",2,0,383071,0.00000522,0,5.5
2020-03-26,3,"belize",2,0,383071,0.00000522,0,2.2
2020-03-27,4,"belize",2,0,383071,0.00000522,0,1.2
2020-03-28,5,"belize",2,0,383071,0.00000522,0,0.781
2020-03-29,6,"belize",2,0,383071,0.00000522,0,0.571
2020-03-16,0,"benin",1,0,11485048,0.00000009,0,0.001
2020-03-17,1,"benin",1,0,11485048,0.00000009,0,0.001
2020-03-18,2,"benin",2,0,11485048,0.00000017,0,5
2020-03-19,3,"benin",2,0,11485048,0.00000017,0,1.975
2020-03-20,4,"benin",2,0,11485048,0.00000017,0,1.075
2020-03-21,5,"benin",2,0,11485048,0.00000017,0,0.715
2020-03-22,6,"benin",2,0,11485048,0.00000017,0,0.525
2020-03-23,7,"benin",5,0,11485048,0.00000044,0,1.15
2020-03-24,8,"benin",6,0,11485048,0.00000052,0,1.05
2020-03-25,9,"benin",6,0,11485048,0.00000052,0,0.843
2020-03-26,10,"benin",6,0,11485048,0.00000052,0,0.703
2020-03-27,11,"benin",6,0,11485048,0.00000052,0,0.601
2020-03-28,12,"benin",6,0,11485048,0.00000052,0,0.525
2020-03-29,13,"benin",6,0,11485048,0.00000052,0,0.465
2020-03-06,0,"bhutan",1,0,754394,0.00000133,0,0.001
2020-03-07,1,"bhutan",1,0,754394,0.00000133,0,0.001
2020-03-08,2,"bhutan",1,0,754394,0.00000133,0,0.483
2020-03-09,3,"bhutan",1,0,754394,0.00000133,0,0.261
2020-03-10,4,"bhutan",1,0,754394,0.00000133,0,0.187
2020-03-11,5,"bhutan",1,0,754394,0.00000133,0,0.149
2020-03-12,6,"bhutan",1,0,754394,0.00000133,0,0.127
2020-03-13,7,"bhutan",1,0,754394,0.00000133,0,0.113
2020-03-14,8,"bhutan",1,0,754394,0.00000133,0,0.101
2020-03-15,9,"bhutan",1,0,754394,0.00000133,0,0.095
2020-03-16,10,"bhutan",1,0,754394,0.00000133,0,0.089
2020-03-17,11,"bhutan",1,0,754394,0.00000133,0,0.083
2020-03-18,12,"bhutan",1,0,754394,0.00000133,0,0.079
2020-03-19,13,"bhutan",1,0,754394,0.00000133,0,0.077
2020-03-20,14,"bhutan",2,0,754394,0.00000265,0,0.179
2020-03-21,15,"bhutan",2,0,754394,0.00000265,0,0.167
2020-03-22,16,"bhutan",2,0,754394,0.00000265,0,0.157
2020-03-23,17,"bhutan",2,0,754394,0.00000265,0,0.149
2020-03-24,18,"bhutan",2,0,754394,0.00000265,0,0.141
2020-03-25,19,"bhutan",2,0,754394,0.00000265,0,0.135
2020-03-26,20,"bhutan",2,0,754394,0.00000265,0,0.129
2020-03-27,21,"bhutan",3,0,754394,0.00000398,0,0.165
2020-03-28,22,"bhutan",3,0,754394,0.00000398,0,0.159
2020-03-29,23,"bhutan",4,0,754394,0.0000053,0,0.181
2020-03-11,0,"bolivia",2,0,11353142,0.00000018,0,0.001
2020-03-12,1,"bolivia",2,0,11353142,0.00000018,0,0.001
2020-03-13,2,"bolivia",3,0,11353142,0.00000026,0,2.8
2020-03-14,3,"bolivia",10,0,11353142,0.00000088,0,7.5
2020-03-15,4,"bolivia",10,0,11353142,0.00000088,0,3.75
2020-03-16,5,"bolivia",11,0,11353142,0.00000097,0,2.5
2020-03-17,6,"bolivia",11,0,11353142,0.00000097,0,1.7
2020-03-18,7,"bolivia",12,0,11353142,0.00000106,0,1.35
2020-03-19,8,"bolivia",12,0,11353142,0.00000106,0,1.05
2020-03-20,9,"bolivia",15,0,11353142,0.00000132,0,1
2020-03-21,10,"bolivia",19,0,11353142,0.00000167,0,0.975
2020-03-22,11,"bolivia",24,0,11353142,0.00000211,0,0.951
2020-03-23,12,"bolivia",27,0,11353142,0.00000238,0,0.875
2020-03-24,13,"bolivia",29,0,11353142,0.00000255,0,0.791
2020-03-25,14,"bolivia",32,0,11353142,0.00000282,0,0.737
2020-03-26,15,"bolivia",43,0,11353142,0.00000379,0,0.759
2020-03-27,16,"bolivia",61,0,11353142,0.00000537,0,0.795
2020-03-28,17,"bolivia",74,0,11353142,0.00000652,0,0.779
2020-03-29,18,"bolivia",81,1,11353142,0.00000713,0.00000009,0.735
2020-03-05,0,"bosnia and herzegovina",2,0,3323929,0.0000006,0,0.001
2020-03-06,1,"bosnia and herzegovina",2,0,3323929,0.0000006,0,0.001
2020-03-07,2,"bosnia and herzegovina",3,0,3323929,0.0000009,0,3.1
2020-03-08,3,"bosnia and herzegovina",3,0,3323929,0.0000009,0,1.225
2020-03-09,4,"bosnia and herzegovina",3,0,3323929,0.0000009,0,0.697
2020-03-10,5,"bosnia and herzegovina",5,0,3323929,0.0000015,0,1.075
2020-03-11,6,"bosnia and herzegovina",7,0,3323929,0.00000211,0,1.125
2020-03-12,7,"bosnia and herzegovina",11,0,3323929,0.00000331,0,1.275
2020-03-13,8,"bosnia and herzegovina",13,0,3323929,0.00000391,0,1.15
2020-03-14,9,"bosnia and herzegovina",18,0,3323929,0.00000542,0,1.15
2020-03-15,10,"bosnia and herzegovina",24,0,3323929,0.00000722,0,1.15
2020-03-16,11,"bosnia and herzegovina",25,0,3323929,0.00000752,0,0.989
2020-03-17,12,"bosnia and herzegovina",26,0,3323929,0.00000782,0,0.867
2020-03-18,13,"bosnia and herzegovina",38,0,3323929,0.00001143,0,0.923
2020-03-19,14,"bosnia and herzegovina",63,0,3323929,0.00001895,0,1.025
2020-03-20,15,"bosnia and herzegovina",89,0,3323929,0.00002678,0,1.05
2020-03-21,16,"bosnia and herzegovina",93,1,3323929,0.00002798,0.0000003,0.957
2020-03-22,17,"bosnia and herzegovina",126,1,3323929,0.00003791,0.0000003,0.967
2020-03-23,18,"bosnia and herzegovina",136,1,3323929,0.00004092,0.0000003,0.901
2020-03-24,19,"bosnia and herzegovina",166,3,3323929,0.00004994,0.0000009,0.881
2020-03-25,20,"bosnia and herzegovina",176,3,3323929,0.00005295,0.0000009,0.823
2020-03-26,21,"bosnia and herzegovina",191,3,3323929,0.00005746,0.0000009,0.781
2020-03-27,22,"bosnia and herzegovina",237,4,3323929,0.0000713,0.0000012,0.773
2020-03-28,23,"bosnia and herzegovina",258,5,3323929,0.00007762,0.0000015,0.739
2020-03-29,24,"bosnia and herzegovina",323,6,3323929,0.00009717,0.00000181,0.737
2020-02-26,0,"brazil",1,0,209469333,0,0,0.001
2020-02-27,1,"brazil",1,0,209469333,0,0,0.001
2020-02-28,2,"brazil",1,0,209469333,0,0,0.001
2020-02-29,3,"brazil",2,0,209469333,0.00000001,0,0.001
2020-03-01,4,"brazil",2,0,209469333,0.00000001,0,0.001
2020-03-02,5,"brazil",2,0,209469333,0.00000001,0,0.001
2020-03-03,6,"brazil",2,0,209469333,0.00000001,0,0.001
2020-03-04,7,"brazil",4,0,209469333,0.00000002,0,0.001
2020-03-05,8,"brazil",4,0,209469333,0.00000002,0,0.001
2020-03-06,9,"brazil",13,0,209469333,0.00000006,0,0.001
2020-03-07,10,"brazil",13,0,209469333,0.00000006,0,0.001
2020-03-08,11,"brazil",20,0,209469333,0.0000001,0,0.001
2020-03-09,12,"brazil",25,0,209469333,0.00000012,0,0.001
2020-03-10,13,"brazil",31,0,209469333,0.00000015,0,0.001
2020-03-11,14,"brazil",38,0,209469333,0.00000018,0,0.001
2020-03-12,15,"brazil",52,0,209469333,0.00000025,0,0.001
2020-03-13,16,"brazil",151,0,209469333,0.00000072,0,0.001
2020-03-14,17,"brazil",151,0,209469333,0.00000072,0,0.001
2020-03-15,18,"brazil",162,0,209469333,0.00000077,0,0.001
2020-03-16,19,"brazil",200,0,209469333,0.00000095,0,0.001
2020-03-17,20,"brazil",321,1,209469333,0.00000153,0,0.001
2020-03-18,21,"brazil",372,3,209469333,0.00000178,0.00000001,0.001
2020-03-19,22,"brazil",621,6,209469333,0.00000296,0.00000003,0.001
2020-03-20,23,"brazil",793,11,209469333,0.00000379,0.00000005,0.001
2020-03-21,24,"brazil",1021,15,209469333,0.00000487,0.00000007,0.001
2020-03-22,25,"brazil",1546,25,209469333,0.00000738,0.00000012,0.001
2020-03-23,26,"brazil",1924,34,209469333,0.00000919,0.00000016,0.001
2020-03-24,27,"brazil",2247,46,209469333,0.00001073,0.00000022,0.001
2020-03-25,28,"brazil",2554,59,209469333,0.00001219,0.00000028,0.001
2020-03-26,29,"brazil",2985,77,209469333,0.00001425,0.00000037,0.001
2020-03-27,30,"brazil",3417,92,209469333,0.00001631,0.00000044,0.001
2020-03-28,31,"brazil",3904,111,209469333,0.00001864,0.00000053,0.001
2020-03-29,32,"brazil",4256,136,209469333,0.00002032,0.00000065,0.001
2020-03-08,0,"bulgaria",4,0,7024216,0.00000057,0,0.001
2020-03-09,1,"bulgaria",4,0,7024216,0.00000057,0,0.001
2020-03-10,2,"bulgaria",4,0,7024216,0.00000057,0,0.483
2020-03-11,3,"bulgaria",7,1,7024216,0.000001,0.00000014,1.7
2020-03-12,4,"bulgaria",7,1,7024216,0.000001,0.00000014,0.951
2020-03-13,5,"bulgaria",23,1,7024216,0.00000327,0.00000014,2.65
2020-03-14,6,"bulgaria",41,2,7024216,0.00000584,0.00000028,2.9
2020-03-15,7,"bulgaria",51,2,7024216,0.00000726,0.00000028,2.4
2020-03-16,8,"bulgaria",52,2,7024216,0.0000074,0.00000028,1.85
2020-03-17,9,"bulgaria",67,2,7024216,0.00000954,0.00000028,1.7
2020-03-18,10,"bulgaria",92,2,7024216,0.0000131,0.00000028,1.65
2020-03-19,11,"bulgaria",94,3,7024216,0.00001338,0.00000043,1.4
2020-03-20,12,"bulgaria",127,3,7024216,0.00001808,0.00000043,1.375
2020-03-21,13,"bulgaria",163,3,7024216,0.00002321,0.00000043,1.325
2020-03-22,14,"bulgaria",187,3,7024216,0.00002662,0.00000043,1.225
2020-03-23,15,"bulgaria",201,3,7024216,0.00002862,0.00000043,1.1
2020-03-24,16,"bulgaria",218,3,7024216,0.00003104,0.00000043,1.025
2020-03-25,17,"bulgaria",242,3,7024216,0.00003445,0.00000043,0.951
2020-03-26,18,"bulgaria",264,3,7024216,0.00003758,0.00000043,0.889
2020-03-27,19,"bulgaria",293,3,7024216,0.00004171,0.00000043,0.843
2020-03-28,20,"bulgaria",331,7,7024216,0.00004712,0.000001,0.805
2020-03-29,21,"bulgaria",346,8,7024216,0.00004926,0.00000114,0.755
2020-03-10,0,"burkina faso",1,0,19751535,0.00000005,0,0.001
2020-03-11,1,"burkina faso",2,0,19751535,0.0000001,0,0.001
2020-03-12,2,"burkina faso",2,0,19751535,0.0000001,0,5.5
2020-03-13,3,"burkina faso",2,0,19751535,0.0000001,0,2.2
2020-03-14,4,"burkina faso",2,0,19751535,0.0000001,0,1.2
2020-03-15,5,"burkina faso",3,0,19751535,0.00000015,0,1.35
2020-03-16,6,"burkina faso",15,0,19751535,0.00000076,0,3.85
2020-03-17,7,"burkina faso",15,0,19751535,0.00000076,0,2.7
2020-03-18,8,"burkina faso",20,1,19751535,0.00000101,0.00000005,2.45
2020-03-19,9,"burkina faso",33,1,19751535,0.00000167,0.00000005,2.5
2020-03-20,10,"burkina faso",40,1,19751535,0.00000203,0.00000005,2.2
2020-03-21,11,"burkina faso",64,2,19751535,0.00000324,0.0000001,2.25
2020-03-22,12,"burkina faso",75,4,19751535,0.0000038,0.0000002,2
2020-03-23,13,"burkina faso",99,4,19751535,0.00000501,0.0000002,1.9
2020-03-24,14,"burkina faso",114,4,19751535,0.00000577,0.0000002,1.75
2020-03-25,15,"burkina faso",146,4,19751535,0.00000739,0.0000002,1.65
2020-03-26,16,"burkina faso",152,7,19751535,0.0000077,0.00000035,1.475
2020-03-27,17,"burkina faso",180,9,19751535,0.00000911,0.00000046,1.4
2020-03-28,18,"burkina faso",207,11,19751535,0.00001048,0.00000056,1.325
2020-03-29,19,"burkina faso",222,12,19751535,0.00001124,0.00000061,1.225
2020-03-20,0,"cabo verde",1,0,543767,0.00000184,0,0.001
2020-03-21,1,"cabo verde",3,0,543767,0.00000552,0,0.001
2020-03-22,2,"cabo verde",3,0,543767,0.00000552,0,11
2020-03-23,3,"cabo verde",3,0,543767,0.00000552,0,4.1
2020-03-24,4,"cabo verde",3,1,543767,0.00000552,0.00000184,2.15
2020-03-25,5,"cabo verde",4,1,543767,0.00000736,0.00000184,1.85
2020-03-26,6,"cabo verde",4,1,543767,0.00000736,0.00000184,1.275
2020-03-27,7,"cabo verde",5,1,543767,0.0000092,0.00000184,1.175
2020-03-28,8,"cabo verde",5,1,543767,0.0000092,0.00000184,0.923
2020-03-29,9,"cabo verde",6,1,543767,0.00001103,0.00000184,0.865
2020-01-27,0,"cambodia",1,0,16249798,0.00000006,0,0.001
2020-01-28,1,"cambodia",1,0,16249798,0.00000006,0,0.001
2020-01-29,2,"cambodia",1,0,16249798,0.00000006,0,0.483
2020-01-30,3,"cambodia",1,0,16249798,0.00000006,0,0.261
2020-01-31,4,"cambodia",1,0,16249798,0.00000006,0,0.187
2020-02-01,5,"cambodia",1,0,16249798,0.00000006,0,0.149
2020-02-02,6,"cambodia",1,0,16249798,0.00000006,0,0.127
2020-02-03,7,"cambodia",1,0,16249798,0.00000006,0,0.113
2020-02-04,8,"cambodia",1,0,16249798,0.00000006,0,0.101
2020-02-05,9,"cambodia",1,0,16249798,0.00000006,0,0.095
2020-02-06,10,"cambodia",1,0,16249798,0.00000006,0,0.089
2020-02-07,11,"cambodia",1,0,16249798,0.00000006,0,0.083
2020-02-08,12,"cambodia",1,0,16249798,0.00000006,0,0.079
2020-02-09,13,"cambodia",1,0,16249798,0.00000006,0,0.077
2020-02-10,14,"cambodia",1,0,16249798,0.00000006,0,0.075
2020-02-11,15,"cambodia",1,0,16249798,0.00000006,0,0.071
2020-02-12,16,"cambodia",1,0,16249798,0.00000006,0,0.071
2020-02-13,17,"cambodia",1,0,16249798,0.00000006,0,0.069
2020-02-14,18,"cambodia",1,0,16249798,0.00000006,0,0.067
2020-02-15,19,"cambodia",1,0,16249798,0.00000006,0,0.065
2020-02-16,20,"cambodia",1,0,16249798,0.00000006,0,0.065
2020-02-17,21,"cambodia",1,0,16249798,0.00000006,0,0.063
2020-02-18,22,"cambodia",1,0,16249798,0.00000006,0,0.063
2020-02-19,23,"cambodia",1,0,16249798,0.00000006,0,0.063
2020-02-20,24,"cambodia",1,0,16249798,0.00000006,0,0.061
2020-02-21,25,"cambodia",1,0,16249798,0.00000006,0,0.061
2020-02-22,26,"cambodia",1,0,16249798,0.00000006,0,0.061
2020-02-23,27,"cambodia",1,0,16249798,0.00000006,0,0.059
2020-02-24,28,"cambodia",1,0,16249798,0.00000006,0,0.059
2020-02-25,29,"cambodia",1,0,16249798,0.00000006,0,0.059
2020-02-26,30,"cambodia",1,0,16249798,0.00000006,0,0.059
2020-02-27,31,"cambodia",1,0,16249798,0.00000006,0,0.057
2020-02-28,32,"cambodia",1,0,16249798,0.00000006,0,0.057
2020-02-29,33,"cambodia",1,0,16249798,0.00000006,0,0.057
2020-03-01,34,"cambodia",1,0,16249798,0.00000006,0,0.057
2020-03-02,35,"cambodia",1,0,16249798,0.00000006,0,0.057
2020-03-03,36,"cambodia",1,0,16249798,0.00000006,0,0.057
2020-03-04,37,"cambodia",1,0,16249798,0.00000006,0,0.055
2020-03-05,38,"cambodia",1,0,16249798,0.00000006,0,0.055
2020-03-06,39,"cambodia",1,0,16249798,0.00000006,0,0.055
2020-03-07,40,"cambodia",1,0,16249798,0.00000006,0,0.055
2020-03-08,41,"cambodia",2,0,16249798,0.00000012,0,0.081
2020-03-09,42,"cambodia",2,0,16249798,0.00000012,0,0.079
2020-03-10,43,"cambodia",2,0,16249798,0.00000012,0,0.079
2020-03-11,44,"cambodia",3,0,16249798,0.00000018,0,0.093
2020-03-12,45,"cambodia",3,0,16249798,0.00000018,0,0.093
2020-03-13,46,"cambodia",5,0,16249798,0.00000031,0,0.113
2020-03-14,47,"cambodia",7,0,16249798,0.00000043,0,0.123
2020-03-15,48,"cambodia",7,0,16249798,0.00000043,0,0.121
2020-03-16,49,"cambodia",7,0,16249798,0.00000043,0,0.119
2020-03-17,50,"cambodia",33,0,16249798,0.00000203,0,0.183
2020-03-18,51,"cambodia",35,0,16249798,0.00000215,0,0.183
2020-03-19,52,"cambodia",37,0,16249798,0.00000228,0,0.181
2020-03-20,53,"cambodia",51,0,16249798,0.00000314,0,0.193
2020-03-21,54,"cambodia",53,0,16249798,0.00000326,0,0.191
2020-03-22,55,"cambodia",84,0,16249798,0.00000517,0,0.207
2020-03-23,56,"cambodia",87,0,16249798,0.00000535,0,0.205
2020-03-24,57,"cambodia",91,0,16249798,0.0000056,0,0.203
2020-03-25,58,"cambodia",96,0,16249798,0.00000591,0,0.201
2020-03-26,59,"cambodia",96,0,16249798,0.00000591,0,0.199
2020-03-27,60,"cambodia",99,0,16249798,0.00000609,0,0.195
2020-03-28,61,"cambodia",99,0,16249798,0.00000609,0,0.193
2020-03-29,62,"cambodia",103,0,16249798,0.00000634,0,0.191
2020-03-06,0,"cameroon",1,0,25216237,0.00000004,0,0.001
2020-03-07,1,"cameroon",1,0,25216237,0.00000004,0,0.001
2020-03-08,2,"cameroon",2,0,25216237,0.00000008,0,5.5
2020-03-09,3,"cameroon",2,0,25216237,0.00000008,0,2.2
2020-03-10,4,"cameroon",2,0,25216237,0.00000008,0,1.2
2020-03-11,5,"cameroon",2,0,25216237,0.00000008,0,0.781
2020-03-12,6,"cameroon",2,0,25216237,0.00000008,0,0.571
2020-03-13,7,"cameroon",2,0,25216237,0.00000008,0,0.445
2020-03-14,8,"cameroon",2,0,25216237,0.00000008,0,0.365
2020-03-15,9,"cameroon",2,0,25216237,0.00000008,0,0.309
2020-03-16,10,"cameroon",4,0,25216237,0.00000016,0,0.527
2020-03-17,11,"cameroon",10,0,25216237,0.0000004,0,0.863
2020-03-18,12,"cameroon",10,0,25216237,0.0000004,0,0.745
2020-03-19,13,"cameroon",13,0,25216237,0.00000052,0,0.755
2020-03-20,14,"cameroon",20,0,25216237,0.00000079,0,0.827
2020-03-21,15,"cameroon",27,0,25216237,0.00000107,0,0.845
2020-03-22,16,"cameroon",40,0,25216237,0.00000159,0,0.897
2020-03-23,17,"cameroon",56,0,25216237,0.00000222,0,0.921
2020-03-24,18,"cameroon",66,0,25216237,0.00000262,0,0.887
2020-03-25,19,"cameroon",75,1,25216237,0.00000297,0.00000004,0.847
2020-03-26,20,"cameroon",75,1,25216237,0.00000297,0.00000004,0.777
2020-03-27,21,"cameroon",91,2,25216237,0.00000361,0.00000008,0.765
2020-03-28,22,"cameroon",91,2,25216237,0.00000361,0.00000008,0.709
2020-03-29,23,"cameroon",139,6,25216237,0.00000551,0.00000024,0.753
2020-01-26,0,"canada",1,0,37058856,0.00000003,0,0.001
2020-01-27,1,"canada",1,0,37058856,0.00000003,0,0.001
