"Date","Day","County_state","Cases","Death","Population","Cases_Percent","Death_Percent"
2020-03-21,17,"Westchester_New York",1387,0,967506,0.00143358,0
2020-03-22,18,"Westchester_New York",1873,0,967506,0.00193591,0
2020-03-23,19,"Westchester_New York",2894,0,967506,0.0029912,0
2020-03-24,20,"Westchester_New York",3891,6,967506,0.00402168,0.0000062
2020-03-25,21,"Westchester_New York",4691,6,967506,0.00484855,0.0000062
2020-03-26,22,"Westchester_New York",5944,8,967506,0.00614363,0.00000827
2020-03-27,23,"Westchester_New York",7187,10,967506,0.00742838,0.00001034
2020-03-28,24,"Westchester_New York",7875,10,967506,0.00813948,0.00001034
2020-03-29,25,"Westchester_New York",8519,10,967506,0.00880511,0.00001034
2020-03-17,0,"Wyoming_New York",1,0,39859,0.00002509,0
2020-03-18,1,"Wyoming_New York",1,0,39859,0.00002509,0
2020-03-19,2,"Wyoming_New York",2,0,39859,0.00005018,0
2020-03-20,3,"Wyoming_New York",2,0,39859,0.00005018,0
2020-03-21,4,"Wyoming_New York",2,0,39859,0.00005018,0
2020-03-22,5,"Wyoming_New York",2,0,39859,0.00005018,0
2020-03-23,6,"Wyoming_New York",4,0,39859,0.00010035,0
2020-03-24,7,"Wyoming_New York",4,0,39859,0.00010035,0
2020-03-25,8,"Wyoming_New York",4,0,39859,0.00010035,0
2020-03-26,9,"Wyoming_New York",7,0,39859,0.00017562,0
2020-03-27,10,"Wyoming_New York",7,0,39859,0.00017562,0
2020-03-28,11,"Wyoming_New York",7,0,39859,0.00017562,0
2020-03-29,12,"Wyoming_New York",8,0,39859,0.00020071,0
2020-03-23,0,"Alamance_North Carolina",3,0,169509,0.0000177,0
2020-03-24,1,"Alamance_North Carolina",3,0,169509,0.0000177,0
2020-03-25,2,"Alamance_North Carolina",3,0,169509,0.0000177,0
2020-03-26,3,"Alamance_North Carolina",4,0,169509,0.0000236,0
2020-03-27,4,"Alamance_North Carolina",5,0,169509,0.0000295,0
2020-03-28,5,"Alamance_North Carolina",5,0,169509,0.0000295,0
2020-03-29,6,"Alamance_North Carolina",6,0,169509,0.0000354,0
2020-03-29,0,"Alleghany_North Carolina",1,0,11137,0.00008979,0
2020-03-26,0,"Beaufort_North Carolina",2,0,46994,0.00004256,0
2020-03-27,1,"Beaufort_North Carolina",3,0,46994,0.00006384,0
2020-03-28,2,"Beaufort_North Carolina",3,0,46994,0.00006384,0
2020-03-29,3,"Beaufort_North Carolina",3,0,46994,0.00006384,0
2020-03-25,0,"Bertie_North Carolina",2,0,18947,0.00010556,0
2020-03-26,1,"Bertie_North Carolina",3,0,18947,0.00015834,0
2020-03-27,2,"Bertie_North Carolina",3,0,18947,0.00015834,0
2020-03-28,3,"Bertie_North Carolina",3,0,18947,0.00015834,0
2020-03-29,4,"Bertie_North Carolina",3,0,18947,0.00015834,0
2020-03-29,0,"Bladen_North Carolina",1,0,32722,0.00003056,0
2020-03-14,0,"Brunswick_North Carolina",1,0,142820,0.000007,0
2020-03-15,1,"Brunswick_North Carolina",1,0,142820,0.000007,0
2020-03-16,2,"Brunswick_North Carolina",1,0,142820,0.000007,0
2020-03-17,3,"Brunswick_North Carolina",1,0,142820,0.000007,0
2020-03-18,4,"Brunswick_North Carolina",1,0,142820,0.000007,0
2020-03-19,5,"Brunswick_North Carolina",2,0,142820,0.000014,0
2020-03-20,6,"Brunswick_North Carolina",4,0,142820,0.00002801,0
2020-03-21,7,"Brunswick_North Carolina",4,0,142820,0.00002801,0
2020-03-22,8,"Brunswick_North Carolina",5,0,142820,0.00003501,0
2020-03-23,9,"Brunswick_North Carolina",5,0,142820,0.00003501,0
2020-03-24,10,"Brunswick_North Carolina",8,0,142820,0.00005601,0
2020-03-25,11,"Brunswick_North Carolina",10,0,142820,0.00007002,0
2020-03-26,12,"Brunswick_North Carolina",11,0,142820,0.00007702,0
2020-03-27,13,"Brunswick_North Carolina",11,0,142820,0.00007702,0
2020-03-28,14,"Brunswick_North Carolina",12,0,142820,0.00008402,0
2020-03-29,15,"Brunswick_North Carolina",12,0,142820,0.00008402,0
2020-03-21,0,"Buncombe_North Carolina",1,0,261191,0.00000383,0
2020-03-22,1,"Buncombe_North Carolina",1,0,261191,0.00000383,0
2020-03-23,2,"Buncombe_North Carolina",1,0,261191,0.00000383,0
2020-03-24,3,"Buncombe_North Carolina",5,0,261191,0.00001914,0
2020-03-25,4,"Buncombe_North Carolina",12,0,261191,0.00004594,0
2020-03-26,5,"Buncombe_North Carolina",15,0,261191,0.00005743,0
2020-03-27,6,"Buncombe_North Carolina",15,0,261191,0.00005743,0
2020-03-28,7,"Buncombe_North Carolina",17,0,261191,0.00006509,0
2020-03-29,8,"Buncombe_North Carolina",19,1,261191,0.00007274,0.00000383
2020-03-25,0,"Burke_North Carolina",2,0,90485,0.0000221,0
2020-03-26,1,"Burke_North Carolina",2,0,90485,0.0000221,0
2020-03-27,2,"Burke_North Carolina",2,0,90485,0.0000221,0
2020-03-28,3,"Burke_North Carolina",2,0,90485,0.0000221,0
2020-03-29,4,"Burke_North Carolina",4,0,90485,0.00004421,0
2020-03-12,0,"Cabarrus_North Carolina",1,0,216453,0.00000462,0
2020-03-13,1,"Cabarrus_North Carolina",1,0,216453,0.00000462,0
2020-03-14,2,"Cabarrus_North Carolina",1,0,216453,0.00000462,0
2020-03-15,3,"Cabarrus_North Carolina",1,0,216453,0.00000462,0
2020-03-16,4,"Cabarrus_North Carolina",1,0,216453,0.00000462,0
2020-03-17,5,"Cabarrus_North Carolina",1,0,216453,0.00000462,0
2020-03-18,6,"Cabarrus_North Carolina",1,0,216453,0.00000462,0
2020-03-19,7,"Cabarrus_North Carolina",1,0,216453,0.00000462,0
2020-03-20,8,"Cabarrus_North Carolina",2,0,216453,0.00000924,0
2020-03-21,9,"Cabarrus_North Carolina",2,0,216453,0.00000924,0
2020-03-22,10,"Cabarrus_North Carolina",4,0,216453,0.00001848,0
2020-03-23,11,"Cabarrus_North Carolina",6,0,216453,0.00002772,0
2020-03-24,12,"Cabarrus_North Carolina",8,0,216453,0.00003696,0
2020-03-25,13,"Cabarrus_North Carolina",12,1,216453,0.00005544,0.00000462
2020-03-26,14,"Cabarrus_North Carolina",16,1,216453,0.00007392,0.00000462
2020-03-27,15,"Cabarrus_North Carolina",21,1,216453,0.00009702,0.00000462
2020-03-28,16,"Cabarrus_North Carolina",23,1,216453,0.00010626,0.00000462
2020-03-29,17,"Cabarrus_North Carolina",29,1,216453,0.00013398,0.00000462
2020-03-25,0,"Caldwell_North Carolina",1,0,82178,0.00001217,0
2020-03-26,1,"Caldwell_North Carolina",3,0,82178,0.00003651,0
2020-03-27,2,"Caldwell_North Carolina",3,0,82178,0.00003651,0
2020-03-28,3,"Caldwell_North Carolina",3,0,82178,0.00003651,0
2020-03-29,4,"Caldwell_North Carolina",3,0,82178,0.00003651,0
2020-03-20,0,"Carteret_North Carolina",1,0,69473,0.00001439,0
2020-03-21,1,"Carteret_North Carolina",1,0,69473,0.00001439,0
2020-03-22,2,"Carteret_North Carolina",2,0,69473,0.00002879,0
2020-03-23,3,"Carteret_North Carolina",4,0,69473,0.00005758,0
2020-03-24,4,"Carteret_North Carolina",4,0,69473,0.00005758,0
2020-03-25,5,"Carteret_North Carolina",5,0,69473,0.00007197,0
2020-03-26,6,"Carteret_North Carolina",5,0,69473,0.00007197,0
2020-03-27,7,"Carteret_North Carolina",5,0,69473,0.00007197,0
2020-03-28,8,"Carteret_North Carolina",6,0,69473,0.00008636,0
2020-03-29,9,"Carteret_North Carolina",8,0,69473,0.00011515,0
2020-03-29,0,"Caswell_North Carolina",1,0,22604,0.00004424,0
2020-03-21,0,"Catawba_North Carolina",1,0,159551,0.00000627,0
2020-03-22,1,"Catawba_North Carolina",1,0,159551,0.00000627,0
2020-03-23,2,"Catawba_North Carolina",1,0,159551,0.00000627,0
2020-03-24,3,"Catawba_North Carolina",4,0,159551,0.00002507,0
2020-03-25,4,"Catawba_North Carolina",4,0,159551,0.00002507,0
2020-03-26,5,"Catawba_North Carolina",4,0,159551,0.00002507,0
2020-03-27,6,"Catawba_North Carolina",7,0,159551,0.00004387,0
2020-03-28,7,"Catawba_North Carolina",10,0,159551,0.00006268,0
2020-03-29,8,"Catawba_North Carolina",14,0,159551,0.00008775,0
2020-03-06,0,"Chatham_North Carolina",1,0,74470,0.00001343,0
2020-03-07,1,"Chatham_North Carolina",1,0,74470,0.00001343,0
2020-03-08,2,"Chatham_North Carolina",1,0,74470,0.00001343,0
2020-03-09,3,"Chatham_North Carolina",1,0,74470,0.00001343,0
2020-03-10,4,"Chatham_North Carolina",1,0,74470,0.00001343,0
2020-03-11,5,"Chatham_North Carolina",1,0,74470,0.00001343,0
2020-03-12,6,"Chatham_North Carolina",1,0,74470,0.00001343,0
2020-03-13,7,"Chatham_North Carolina",1,0,74470,0.00001343,0
2020-03-14,8,"Chatham_North Carolina",1,0,74470,0.00001343,0
2020-03-15,9,"Chatham_North Carolina",1,0,74470,0.00001343,0
2020-03-16,10,"Chatham_North Carolina",1,0,74470,0.00001343,0
2020-03-17,11,"Chatham_North Carolina",1,0,74470,0.00001343,0
2020-03-18,12,"Chatham_North Carolina",3,0,74470,0.00004028,0
2020-03-19,13,"Chatham_North Carolina",3,0,74470,0.00004028,0
2020-03-20,14,"Chatham_North Carolina",3,0,74470,0.00004028,0
2020-03-21,15,"Chatham_North Carolina",3,0,74470,0.00004028,0
2020-03-22,16,"Chatham_North Carolina",3,0,74470,0.00004028,0
2020-03-23,17,"Chatham_North Carolina",3,0,74470,0.00004028,0
2020-03-24,18,"Chatham_North Carolina",3,0,74470,0.00004028,0
2020-03-25,19,"Chatham_North Carolina",6,0,74470,0.00008057,0
2020-03-26,20,"Chatham_North Carolina",9,0,74470,0.00012085,0
2020-03-27,21,"Chatham_North Carolina",11,0,74470,0.00014771,0
2020-03-28,22,"Chatham_North Carolina",12,0,74470,0.00016114,0
2020-03-29,23,"Chatham_North Carolina",13,0,74470,0.00017457,0
2020-03-22,0,"Cherokee_North Carolina",4,0,28612,0.0001398,0
2020-03-23,1,"Cherokee_North Carolina",4,0,28612,0.0001398,0
2020-03-24,2,"Cherokee_North Carolina",4,0,28612,0.0001398,0
2020-03-25,3,"Cherokee_North Carolina",4,0,28612,0.0001398,0
2020-03-26,4,"Cherokee_North Carolina",4,0,28612,0.0001398,0
2020-03-27,5,"Cherokee_North Carolina",4,0,28612,0.0001398,0
2020-03-28,6,"Cherokee_North Carolina",4,0,28612,0.0001398,0
2020-03-29,7,"Cherokee_North Carolina",6,0,28612,0.0002097,0
2020-03-25,0,"Cleveland_North Carolina",1,0,97947,0.00001021,0
2020-03-26,1,"Cleveland_North Carolina",2,0,97947,0.00002042,0
2020-03-27,2,"Cleveland_North Carolina",2,0,97947,0.00002042,0
2020-03-28,3,"Cleveland_North Carolina",3,0,97947,0.00003063,0
2020-03-29,4,"Cleveland_North Carolina",5,0,97947,0.00005105,0
2020-03-29,0,"Columbus_North Carolina",1,0,55508,0.00001802,0
2020-03-14,0,"Craven_North Carolina",1,0,102139,0.00000979,0
2020-03-15,1,"Craven_North Carolina",1,0,102139,0.00000979,0
2020-03-16,2,"Craven_North Carolina",1,0,102139,0.00000979,0
2020-03-17,3,"Craven_North Carolina",1,0,102139,0.00000979,0
2020-03-18,4,"Craven_North Carolina",1,0,102139,0.00000979,0
2020-03-19,5,"Craven_North Carolina",1,0,102139,0.00000979,0
2020-03-20,6,"Craven_North Carolina",2,0,102139,0.00001958,0
2020-03-21,7,"Craven_North Carolina",2,0,102139,0.00001958,0
2020-03-22,8,"Craven_North Carolina",2,0,102139,0.00001958,0
2020-03-23,9,"Craven_North Carolina",2,0,102139,0.00001958,0
2020-03-24,10,"Craven_North Carolina",2,0,102139,0.00001958,0
2020-03-25,11,"Craven_North Carolina",3,0,102139,0.00002937,0
2020-03-26,12,"Craven_North Carolina",3,0,102139,0.00002937,0
2020-03-27,13,"Craven_North Carolina",3,0,102139,0.00002937,0
2020-03-28,14,"Craven_North Carolina",4,0,102139,0.00003916,0
2020-03-29,15,"Craven_North Carolina",5,0,102139,0.00004895,0
2020-03-22,0,"Cumberland_North Carolina",2,0,335509,0.00000596,0
2020-03-23,1,"Cumberland_North Carolina",2,0,335509,0.00000596,0
2020-03-24,2,"Cumberland_North Carolina",2,0,335509,0.00000596,0
2020-03-25,3,"Cumberland_North Carolina",5,0,335509,0.0000149,0
2020-03-26,4,"Cumberland_North Carolina",7,0,335509,0.00002086,0
2020-03-27,5,"Cumberland_North Carolina",8,0,335509,0.00002384,0
2020-03-28,6,"Cumberland_North Carolina",10,0,335509,0.00002981,0
2020-03-29,7,"Cumberland_North Carolina",13,0,335509,0.00003875,0
2020-03-29,0,"Currituck_North Carolina",1,0,27763,0.00003602,0
2020-03-20,0,"Davidson_North Carolina",1,0,167609,0.00000597,0
2020-03-21,1,"Davidson_North Carolina",1,0,167609,0.00000597,0
2020-03-22,2,"Davidson_North Carolina",1,0,167609,0.00000597,0
2020-03-23,3,"Davidson_North Carolina",2,0,167609,0.00001193,0
2020-03-24,4,"Davidson_North Carolina",2,0,167609,0.00001193,0
2020-03-25,5,"Davidson_North Carolina",2,0,167609,0.00001193,0
2020-03-26,6,"Davidson_North Carolina",3,0,167609,0.0000179,0
2020-03-27,7,"Davidson_North Carolina",4,0,167609,0.00002387,0
2020-03-28,8,"Davidson_North Carolina",14,0,167609,0.00008353,0
2020-03-29,9,"Davidson_North Carolina",16,0,167609,0.00009546,0
2020-03-22,0,"Davie_North Carolina",1,0,42846,0.00002334,0
2020-03-23,1,"Davie_North Carolina",1,0,42846,0.00002334,0
2020-03-24,2,"Davie_North Carolina",1,0,42846,0.00002334,0
2020-03-25,3,"Davie_North Carolina",1,0,42846,0.00002334,0
2020-03-26,4,"Davie_North Carolina",1,0,42846,0.00002334,0
2020-03-27,5,"Davie_North Carolina",2,0,42846,0.00004668,0
2020-03-28,6,"Davie_North Carolina",4,0,42846,0.00009336,0
2020-03-29,7,"Davie_North Carolina",6,0,42846,0.00014004,0
2020-03-25,0,"Duplin_North Carolina",1,0,58741,0.00001702,0
2020-03-26,1,"Duplin_North Carolina",1,0,58741,0.00001702,0
2020-03-27,2,"Duplin_North Carolina",1,0,58741,0.00001702,0
2020-03-28,3,"Duplin_North Carolina",1,0,58741,0.00001702,0
2020-03-29,4,"Duplin_North Carolina",1,0,58741,0.00001702,0
2020-03-16,0,"Durham_North Carolina",1,0,321488,0.00000311,0
2020-03-17,1,"Durham_North Carolina",1,0,321488,0.00000311,0
2020-03-18,2,"Durham_North Carolina",12,0,321488,0.00003733,0
2020-03-19,3,"Durham_North Carolina",32,0,321488,0.00009954,0
2020-03-20,4,"Durham_North Carolina",33,0,321488,0.00010265,0
2020-03-21,5,"Durham_North Carolina",33,0,321488,0.00010265,0
2020-03-22,6,"Durham_North Carolina",40,0,321488,0.00012442,0
2020-03-23,7,"Durham_North Carolina",40,0,321488,0.00012442,0
2020-03-24,8,"Durham_North Carolina",63,0,321488,0.00019596,0
2020-03-25,9,"Durham_North Carolina",74,0,321488,0.00023018,0
2020-03-26,10,"Durham_North Carolina",75,0,321488,0.00023329,0
2020-03-27,11,"Durham_North Carolina",83,0,321488,0.00025817,0
2020-03-28,12,"Durham_North Carolina",101,0,321488,0.00031416,0
2020-03-29,13,"Durham_North Carolina",105,0,321488,0.00032661,0
2020-03-28,0,"Edgecombe_North Carolina",1,0,51472,0.00001943,0
2020-03-29,1,"Edgecombe_North Carolina",1,0,51472,0.00001943,0
2020-03-12,0,"Forsyth_North Carolina",2,0,382295,0.00000523,0
2020-03-13,1,"Forsyth_North Carolina",2,0,382295,0.00000523,0
2020-03-14,2,"Forsyth_North Carolina",2,0,382295,0.00000523,0
2020-03-15,3,"Forsyth_North Carolina",2,0,382295,0.00000523,0
2020-03-16,4,"Forsyth_North Carolina",2,0,382295,0.00000523,0
2020-03-17,5,"Forsyth_North Carolina",2,0,382295,0.00000523,0
2020-03-18,6,"Forsyth_North Carolina",2,0,382295,0.00000523,0
2020-03-19,7,"Forsyth_North Carolina",2,0,382295,0.00000523,0
2020-03-20,8,"Forsyth_North Carolina",7,0,382295,0.00001831,0
2020-03-21,9,"Forsyth_North Carolina",8,0,382295,0.00002093,0
2020-03-22,10,"Forsyth_North Carolina",12,0,382295,0.00003139,0
2020-03-23,11,"Forsyth_North Carolina",12,0,382295,0.00003139,0
2020-03-24,12,"Forsyth_North Carolina",12,0,382295,0.00003139,0
2020-03-25,13,"Forsyth_North Carolina",17,0,382295,0.00004447,0
2020-03-26,14,"Forsyth_North Carolina",17,0,382295,0.00004447,0
2020-03-27,15,"Forsyth_North Carolina",17,0,382295,0.00004447,0
2020-03-28,16,"Forsyth_North Carolina",24,0,382295,0.00006278,0
2020-03-29,17,"Forsyth_North Carolina",35,0,382295,0.00009155,0
2020-03-20,0,"Franklin_North Carolina",4,0,69685,0.0000574,0
2020-03-21,1,"Franklin_North Carolina",4,0,69685,0.0000574,0
2020-03-22,2,"Franklin_North Carolina",4,0,69685,0.0000574,0
2020-03-23,3,"Franklin_North Carolina",4,0,69685,0.0000574,0
2020-03-24,4,"Franklin_North Carolina",5,0,69685,0.00007175,0
2020-03-25,5,"Franklin_North Carolina",5,0,69685,0.00007175,0
2020-03-26,6,"Franklin_North Carolina",5,0,69685,0.00007175,0
2020-03-27,7,"Franklin_North Carolina",5,0,69685,0.00007175,0
2020-03-28,8,"Franklin_North Carolina",5,0,69685,0.00007175,0
2020-03-29,9,"Franklin_North Carolina",5,0,69685,0.00007175,0
2020-03-18,0,"Gaston_North Carolina",1,0,224529,0.00000445,0
2020-03-19,1,"Gaston_North Carolina",1,0,224529,0.00000445,0
2020-03-20,2,"Gaston_North Carolina",1,0,224529,0.00000445,0
2020-03-21,3,"Gaston_North Carolina",1,0,224529,0.00000445,0
2020-03-22,4,"Gaston_North Carolina",3,0,224529,0.00001336,0
2020-03-23,5,"Gaston_North Carolina",3,0,224529,0.00001336,0
2020-03-24,6,"Gaston_North Carolina",3,0,224529,0.00001336,0
2020-03-25,7,"Gaston_North Carolina",5,0,224529,0.00002227,0
2020-03-26,8,"Gaston_North Carolina",7,0,224529,0.00003118,0
2020-03-27,9,"Gaston_North Carolina",9,0,224529,0.00004008,0
2020-03-28,10,"Gaston_North Carolina",16,0,224529,0.00007126,0
2020-03-29,11,"Gaston_North Carolina",21,0,224529,0.00009353,0
2020-03-22,0,"Granville_North Carolina",1,0,60443,0.00001654,0
2020-03-23,1,"Granville_North Carolina",1,0,60443,0.00001654,0
2020-03-24,2,"Granville_North Carolina",1,0,60443,0.00001654,0
2020-03-25,3,"Granville_North Carolina",1,0,60443,0.00001654,0
2020-03-26,4,"Granville_North Carolina",1,0,60443,0.00001654,0
2020-03-27,5,"Granville_North Carolina",3,0,60443,0.00004963,0
2020-03-28,6,"Granville_North Carolina",4,0,60443,0.00006618,0
2020-03-29,7,"Granville_North Carolina",6,0,60443,0.00009927,0
2020-03-27,0,"Greene_North Carolina",3,0,21069,0.00014239,0
2020-03-28,1,"Greene_North Carolina",3,0,21069,0.00014239,0
2020-03-29,2,"Greene_North Carolina",3,0,21069,0.00014239,0
2020-03-18,0,"Guilford_North Carolina",1,0,537174,0.00000186,0
2020-03-19,1,"Guilford_North Carolina",2,0,537174,0.00000372,0
2020-03-20,2,"Guilford_North Carolina",4,0,537174,0.00000745,0
2020-03-21,3,"Guilford_North Carolina",4,0,537174,0.00000745,0
2020-03-22,4,"Guilford_North Carolina",11,0,537174,0.00002048,0
2020-03-23,5,"Guilford_North Carolina",11,0,537174,0.00002048,0
2020-03-24,6,"Guilford_North Carolina",16,0,537174,0.00002979,0
2020-03-25,7,"Guilford_North Carolina",22,0,537174,0.00004096,0
2020-03-26,8,"Guilford_North Carolina",24,0,537174,0.00004468,0
2020-03-27,9,"Guilford_North Carolina",31,0,537174,0.00005771,0
2020-03-28,10,"Guilford_North Carolina",34,0,537174,0.00006329,0
2020-03-29,11,"Guilford_North Carolina",39,0,537174,0.0000726,0
2020-03-29,0,"Halifax_North Carolina",2,0,50010,0.00003999,0
2020-03-14,0,"Harnett_North Carolina",2,0,135976,0.00001471,0
2020-03-15,1,"Harnett_North Carolina",2,0,135976,0.00001471,0
2020-03-16,2,"Harnett_North Carolina",2,0,135976,0.00001471,0
2020-03-17,3,"Harnett_North Carolina",3,0,135976,0.00002206,0
2020-03-18,4,"Harnett_North Carolina",4,0,135976,0.00002942,0
2020-03-19,5,"Harnett_North Carolina",6,0,135976,0.00004413,0
2020-03-20,6,"Harnett_North Carolina",6,0,135976,0.00004413,0
2020-03-21,7,"Harnett_North Carolina",6,0,135976,0.00004413,0
2020-03-22,8,"Harnett_North Carolina",8,0,135976,0.00005883,0
2020-03-23,9,"Harnett_North Carolina",9,0,135976,0.00006619,0
2020-03-24,10,"Harnett_North Carolina",9,0,135976,0.00006619,0
2020-03-25,11,"Harnett_North Carolina",10,0,135976,0.00007354,0
2020-03-26,12,"Harnett_North Carolina",11,1,135976,0.0000809,0.00000735
2020-03-27,13,"Harnett_North Carolina",11,1,135976,0.0000809,0.00000735
2020-03-28,14,"Harnett_North Carolina",13,1,135976,0.00009561,0.00000735
2020-03-29,15,"Harnett_North Carolina",14,1,135976,0.00010296,0.00000735
2020-03-22,0,"Henderson_North Carolina",1,0,117417,0.00000852,0
2020-03-23,1,"Henderson_North Carolina",1,0,117417,0.00000852,0
2020-03-24,2,"Henderson_North Carolina",2,0,117417,0.00001703,0
2020-03-25,3,"Henderson_North Carolina",2,0,117417,0.00001703,0
2020-03-26,4,"Henderson_North Carolina",4,0,117417,0.00003407,0
2020-03-27,5,"Henderson_North Carolina",6,0,117417,0.0000511,0
2020-03-28,6,"Henderson_North Carolina",9,0,117417,0.00007665,0
2020-03-29,7,"Henderson_North Carolina",13,0,117417,0.00011072,0
2020-03-25,0,"Hertford_North Carolina",1,0,23677,0.00004224,0
2020-03-26,1,"Hertford_North Carolina",2,0,23677,0.00008447,0
2020-03-27,2,"Hertford_North Carolina",2,0,23677,0.00008447,0
2020-03-28,3,"Hertford_North Carolina",2,0,23677,0.00008447,0
2020-03-29,4,"Hertford_North Carolina",2,0,23677,0.00008447,0
2020-03-18,0,"Hoke_North Carolina",1,0,55234,0.0000181,0
2020-03-19,1,"Hoke_North Carolina",1,0,55234,0.0000181,0
2020-03-20,2,"Hoke_North Carolina",1,0,55234,0.0000181,0
2020-03-21,3,"Hoke_North Carolina",1,0,55234,0.0000181,0
2020-03-22,4,"Hoke_North Carolina",1,0,55234,0.0000181,0
2020-03-23,5,"Hoke_North Carolina",1,0,55234,0.0000181,0
2020-03-24,6,"Hoke_North Carolina",2,0,55234,0.00003621,0
2020-03-25,7,"Hoke_North Carolina",2,0,55234,0.00003621,0
2020-03-26,8,"Hoke_North Carolina",2,0,55234,0.00003621,0
2020-03-27,9,"Hoke_North Carolina",2,0,55234,0.00003621,0
2020-03-28,10,"Hoke_North Carolina",3,0,55234,0.00005431,0
2020-03-29,11,"Hoke_North Carolina",3,0,55234,0.00005431,0
2020-03-17,0,"Iredell_North Carolina",1,0,181806,0.0000055,0
2020-03-18,1,"Iredell_North Carolina",1,0,181806,0.0000055,0
2020-03-19,2,"Iredell_North Carolina",2,0,181806,0.000011,0
2020-03-20,3,"Iredell_North Carolina",2,0,181806,0.000011,0
2020-03-21,4,"Iredell_North Carolina",2,0,181806,0.000011,0
2020-03-22,5,"Iredell_North Carolina",6,0,181806,0.000033,0
2020-03-23,6,"Iredell_North Carolina",6,0,181806,0.000033,0
2020-03-24,7,"Iredell_North Carolina",9,0,181806,0.0000495,0
2020-03-25,8,"Iredell_North Carolina",11,0,181806,0.0000605,0
2020-03-26,9,"Iredell_North Carolina",13,0,181806,0.0000715,0
2020-03-27,10,"Iredell_North Carolina",15,0,181806,0.00008251,0
2020-03-28,11,"Iredell_North Carolina",18,0,181806,0.00009901,0
2020-03-29,12,"Iredell_North Carolina",21,0,181806,0.00011551,0
2020-03-24,0,"Jackson_North Carolina",1,0,43938,0.00002276,0
2020-03-25,1,"Jackson_North Carolina",1,0,43938,0.00002276,0
2020-03-29,5,"Jackson_North Carolina",1,0,43938,0.00002276,0
2020-03-12,0,"Johnston_North Carolina",1,0,209339,0.00000478,0
2020-03-13,1,"Johnston_North Carolina",1,0,209339,0.00000478,0
